id,candidate_length,in_candidates,response,answer
2376,9,False,notInC,Taylor Martinez
2377,1,True,Zac Lee,Zac Lee
2378,9,False,notInC,Taylor Martinez
2379,1,True,Bo Pelini,Bo Pelini
2380,7,True,Nebraska Cornhuskers football,Nebraska Cornhuskers football
2381,7,True,Nebraska Cornhuskers football,Nebraska Cornhuskers
2382,7,False,notInC,Bo Pelini
2383,9,False,notInC,Carl Pelini
2384,1,True,Lavonte David,Lavonte David
2385,3,True,Big Ten Conference,Big Ten Conference
2386,8,True,Wisconsin,Wisconsin Badgers football
2387,7,True,Iowa,Iowa Hawkeyes football
2388,9,True,Ohio State Buckeyes football,Ohio State Buckeyes football
2389,7,True,Nebraska Cornhuskers football,Nebraska Cornhuskers football
2390,9,False,notInC,Lavonte David
2391,10,True,notInKB,notInKB
2392,10,True,notInKB,notInKB
2393,8,True,Windows Media Audio,Windows Media Audio
2394,4,True,notInKB,notInKB
2395,6,True,Star Trek,Star Trek
2396,1,True,Windows Vista,Windows Vista
2397,1,True,Crestron Electronics,Crestron Electronics
2398,9,True,Olive,Olive
2399,7,True,Paramount Pictures,Paramount Pictures
2400,6,True,notInKB,notInKB
2401,10,True,notInKB,notInKB
2402,8,True,Fantasy Records,Fantasy
2403,2,True,AXS TV,AXS TV
2404,1,True,notInKB,notInKB
2405,4,True,notInKB,notInKB
2406,7,True,notInKB,notInKB
2407,1,True,Linn Records,Linn Records
2408,1,True,Telarc International Corporation,Telarc International Corporation
2409,10,True,Dell,Dell
2410,10,True,notInKB,notInKB
2411,6,True,George Clooney,George Clooney
2412,9,True,Internet Explorer,Internet Explorer
2413,3,True,Adobe Flash Player,Adobe Flash Player
2414,10,True,notInKB,notInKB
2415,10,True,notInKB,notInKB
2416,10,True,notInKB,notInKB
2417,1,True,Pope Benedict XVI,Pope Benedict XVI
2418,10,True,notInKB,notInKB
2419,1,True,notInKB,notInKB
2420,1,True,World AIDS Day,World AIDS Day
2421,7,True,Europe,Europe
2422,3,True,notInKB,notInKB
2423,5,True,Kingdom of Romania,Romania
2424,7,True,Europe,Europe
2425,7,True,French language,France
2426,7,True,Madrid,Madrid
2427,7,True,Europe,Europe
2428,1,True,Berlinische Galerie,Berlinische Galerie
2429,9,True,Berlin,Berlin
2430,9,True,Germany,Germany
2431,1,True,Nan Goldin,Nan Goldin
2432,10,True,notInKB,notInKB
2433,7,True,French language,France
2434,10,True,notInKB,notInKB
2435,10,True,notInKB,notInKB
2436,10,True,notInKB,notInKB
2437,9,True,Bulgaria,Bulgaria
2438,1,True,Non-governmental organization,Non-governmental organization
2439,10,True,notInKB,notInKB
2440,8,True,Spain,Spain
2441,8,True,Spain,Spain
2442,7,True,Europe,Europe
2443,8,True,Spain,Spain
2444,7,True,Europe,Europe
2445,6,True,Slovenia,Slovenia
2446,6,True,Men who have sex with men,Men who have sex with men
2447,1,True,notInKB,notInKB
2448,7,True,Europe,Europe
2449,8,True,European Union,European Union
2450,8,True,Libya,Libya
2451,3,True,notInKB,notInKB
2452,7,True,Europe,Europe
2453,8,True,European Union,European Union
2454,8,True,European Union,European Union
2455,6,True,Syria,Syria
2456,3,True,Syria,Syria
2457,7,True,Europe,Europe
2458,1,True,Bashar al-Assad,Bashar al-Assad
2459,1,True,Microsoft Press,Microsoft Press
2460,7,True,notInKB,notInKB
2461,4,True,Message transfer agent,Message transfer agent
2462,10,False,notInKB,notInKB
2463,10,True,notInKB,notInKB
2464,10,False,notInKB,notInKB
2465,9,True,Microsoft Windows,Microsoft Windows
2466,6,True,Next (TV series),NeXT
2467,6,True,Next (TV series),NeXT
2468,6,True,NeXT,NeXT
2469,3,True,Virtual private network,Virtual private network
2470,1,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2471,2,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2472,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2473,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2474,3,True,Virtual private network,Virtual private network
2475,1,True,notInKB,notInKB
2476,6,True,Next (TV series),NeXT
2477,3,True,Virtual private network,Virtual private network
2478,1,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2479,2,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2480,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2481,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2482,3,True,Virtual private network,Virtual private network
2483,1,True,notInKB,notInKB
2484,1,True,Dynamic Host Configuration Protocol,Dynamic Host Configuration Protocol
2485,1,True,Windows Internet Name Service,Windows Internet Name Service
2486,9,True,Transmission Control Protocol,Transmission Control Protocol
2487,7,True,User Datagram Protocol,User Datagram Protocol
2488,9,True,notInKB,notInKB
2489,9,True,Transmission Control Protocol,Transmission Control Protocol
2490,7,True,User Datagram Protocol,User Datagram Protocol
2491,9,True,notInKB,notInKB
2492,10,True,notInKB,notInKB
2493,10,True,notInKB,notInKB
2494,10,True,notInKB,notInKB
2495,1,True,Microsoft Management Console,Microsoft Management Console
2496,10,True,notInKB,notInKB
2497,10,False,notInKB,notInKB
2498,9,True,Microsoft Windows,Microsoft Windows
2499,1,True,Dynamic Host Configuration Protocol,Dynamic Host Configuration Protocol
2500,4,True,Windows Internet Name Service,Windows Internet Name Service
2501,1,True,LMHOSTS,LMHOSTS
2502,4,True,Windows Internet Name Service,Windows Internet Name Service
2503,4,True,Windows Internet Name Service,Windows Internet Name Service
2504,4,True,Windows Internet Name Service,Windows Internet Name Service
2505,1,True,NetBIOS,NetBIOS
2506,4,True,Windows Internet Name Service,Windows Internet Name Service
2507,1,True,NetBIOS,NetBIOS
2508,1,True,Microsoft Press,Microsoft Press
2509,7,False,notInC,Arch
2510,4,True,Louisiana,Louisiana
2511,4,True,Louisiana,Louisiana
2512,4,True,Los Angeles,Louisiana
2513,7,False,notInC,Arch
2514,4,True,Louisiana,Louisiana
2515,8,True,"Phoenix, Arizona","Phoenix, Arizona"
2516,9,True,Arizona,Arizona
2517,9,True,"Nashville, Tennessee","Nashville, Tennessee"
2518,9,True,Tennessee,Tennessee
2519,6,True,Frank Lloyd Wright,Frank Lloyd Wright
2520,1,True,Taliesin West,Taliesin West
2521,6,True,Arizona State University,Arizona State University
2522,9,True,United States,United States
2523,8,True,Utah,Utah
2524,1,True,notInKB,notInKB
2525,9,True,Ede Magyar,Hungary
2526,10,True,notInKB,notInKB
2527,10,True,Dean (education),Dean (education)
2528,4,False,notInC,Arizona State University
2529,10,True,"Oxford, England",Oxford
2530,9,True,United Kingdom,England
2531,10,True,notInKB,notInKB
2532,10,True,notInKB,notInKB
2533,1,True,Keele University,Keele University
2534,8,True,Staffordshire,Staffordshire
2535,9,True,England,England
2536,5,True,University College London,University College London
2537,8,True,New York metropolitan area,New York City
2538,7,True,Ministry of Defence (United Kingdom),Ministry of Defence (United Kingdom)
2539,10,True,Kansas City metropolitan area,Kansas City metropolitan area
2540,7,True,Ministry of Defence (United Kingdom),Ministry of Defence (United Kingdom)
2541,7,True,Bentley,Bentley
2542,8,True,United States,United States
2543,7,True,Bentley,Bentley
2544,1,True,National Architectural Accrediting Board,National Architectural Accrediting Board
2545,1,True,Naab,Naab
2546,1,True,K-State Student Union,K-State Student Union
2547,6,True,The Washington Post,The Washington Post
2548,1,True,Sedgwick County Zoo,Sedgwick County Zoo
2549,5,True,Illinois,Illinois
2550,1,True,Australian Broadcasting Corporation,Australian Broadcasting Corporation
2551,10,True,notInKB,notInKB
2552,10,True,notInKB,notInKB
2553,10,True,notInKB,notInKB
2554,1,True,notInKB,notInKB
2555,10,True,notInKB,notInKB
2556,8,True,Queensland,Queensland
2557,10,True,notInKB,notInKB
2558,8,True,Sound,Sound recording and reproduction
2559,10,True,notInKB,notInKB
2560,2,True,CBBC,CBBC
2561,10,True,notInKB,notInKB
2562,10,True,notInKB,notInKB
2563,8,True,Dutch language,Netherlands
2564,10,True,North America,North America
2565,9,False,notInKB,notInKB
2566,8,True,Wolverine (comics),"Logan, Utah"
2567,10,True,notInKB,notInKB
2568,9,True,Morris the Tortoise's Wild World of Animals,Morris Motors
2569,10,True,Tortoise,Tortoise
2570,6,True,SeaWorld,SeaWorld
2571,7,True,Serengeti National Park,Serengeti
2572,6,True,World Wide Fund for Nature,World Wide Fund for Nature
2573,10,True,"Monroe County, Ohio","Monroe County, Ohio"
2574,8,True,Ohio,Ohio
2575,8,True,Ohio,Ohio
2576,6,True,notInKB,notInKB
2577,10,True,notInKB,notInKB
2578,7,True,Suburb,Suburb
2579,6,True,notInKB,notInKB
2580,9,True,Visa Debit,Visa Inc.
2581,10,True,"Monroe County, Ohio","Monroe County, Ohio"
2582,8,True,Ohio,Ohio
2583,9,False,notInC,"Antioch, Ohio"
2584,4,True,"Beallsville, Ohio","Beallsville, Ohio"
2585,8,False,notInC,"Cameron, Ohio"
2586,3,True,"Clarington, Ohio","Clarington, Ohio"
2587,7,True,"Hannibal, Ohio","Hannibal, Ohio"
2588,6,False,notInC,"Jerusalem, Ohio"
2589,1,True,"Laings, Ohio","Laings, Ohio"
2590,9,True,"Lewisville, Ohio","Lewisville, Ohio"
2591,9,True,"Malaga, Ohio","Malaga, Ohio"
2592,10,True,"Sardis, Ohio","Sardis, Ohio"
2593,9,False,notInC,"Stafford, Ohio"
2594,2,True,"Sycamore Valley, Ohio","Sycamore Valley, Ohio"
2595,1,True,"Woodsfield, Ohio","Woodsfield, Ohio"
2596,8,True,World Wide Web,Internet
2597,10,False,notInKB,notInKB
2598,10,True,"Welford, Berkshire","Welford, Berkshire"
2599,10,True,"Newbury, Berkshire","Newbury, Berkshire"
2600,3,True,River Lambourn,Lambourn
2601,10,True,notInKB,notInKB
2602,9,True,"Easton, Berkshire","Easton, Pennsylvania"
2603,9,False,notInC,"Weston, Berkshire"
2604,1,True,Hoe Benham,Hoe Benham
2605,10,True,Oxford,Oxford
2606,10,True,notInKB,notInKB
2607,4,True,Pope Gregory I,Pope Gregory I
2608,10,True,notInKB,notInKB
2609,7,True,National schools,National Party of Australia
2610,1,True,notInKB,notInKB
2611,9,True,"Easton, Berkshire","Easton, Pennsylvania"
2612,10,True,"Newbury, Berkshire","Newbury, Berkshire"
2613,8,True,River Kennet,River Kennet
2614,10,True,"Welford, Berkshire","Welford, Berkshire"
2615,5,True,Berkshire,Berkshire
2616,8,True,River Kennet,River Kennet
2617,10,True,"Newbury, Berkshire","Newbury, Berkshire"
2618,10,True,"Welford, Berkshire","Welford, Berkshire"
2619,9,True,"Reading, Berkshire","Reading, Berkshire"
2620,8,True,River Kennet,River Kennet
2621,1,True,Great Western Railway,Great Western Railway
2622,9,False,notInC,"Weston, Berkshire"
2623,10,True,"Newbury, Berkshire","Newbury, Berkshire"
2624,5,True,Lambourne,Lambourne
2625,10,True,notInKB,notInKB
2626,10,True,"Welford, Berkshire","Welford, Berkshire"
2627,10,True,"Newbury, Berkshire","Newbury, Berkshire"
2628,7,True,Berkshire,Berkshire
2629,10,True,notInKB,notInKB
2630,7,True,Time (magazine),Time (magazine)
2631,10,True,"Welford, Berkshire","Welford, Berkshire"
2632,10,True,"Welford, Berkshire","Welford, Berkshire"
2633,7,True,Twenty20,Twenty20
2634,6,True,India national cricket team,India national cricket team
2635,7,True,Australia national cricket team,Australia national cricket team
2636,8,True,South Africa,South Africa national cricket team
2637,9,True,England cricket team,England cricket team
2638,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
2639,5,True,Pakistan national cricket team,Pakistan national cricket team
2640,8,True,New Zealand national cricket team,New Zealand national cricket team
2641,7,True,West Indies cricket team,West Indies cricket team
2642,7,True,Twenty20,Twenty20
2643,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
2644,8,True,South Africa,South Africa national cricket team
2645,8,True,New Zealand national cricket team,New Zealand national cricket team
2646,9,False,notInC,South Africa
2647,6,True,"Napier, New Zealand","Napier, New Zealand"
2648,10,True,notInKB,notInKB
2649,7,True,West Indies cricket team,West Indies cricket team
2650,10,True,notInKB,notInKB
2651,10,False,notInKB,notInKB
2652,10,True,notInKB,notInKB
2653,10,True,notInKB,notInKB
2654,10,True,notInKB,notInKB
2655,6,True,India national cricket team,India national cricket team
2656,7,True,Franco Harris,Harris Corporation
2657,6,True,India national cricket team,India national cricket team
2658,6,True,La India,India national cricket team
2659,10,True,notInKB,notInKB
2660,7,True,Sri Lanka national cricket team,Sri Lanka national cricket team
2661,1,True,Michael Hussey,Michael Hussey
2662,6,True,notInKB,notInKB
2663,7,True,Allan Border,Border
2664,9,True,"Antioch, Tennessee",Antioch
2665,10,True,notInKB,notInKB
2666,10,True,notInKB,notInKB
2667,9,True,"Antioch, Tennessee",Antioch
2668,3,True,Barney Frank,Barney Frank
2669,1,True,Donald Kohn,Donald Kohn
2670,10,True,notInKB,notInKB
2671,3,True,Barney Frank,Barney Frank
2672,1,True,Donald Kohn,Donald Kohn
2673,0,False,notInC,Federal Reserve Board of Governors
2674,8,False,notInC,Government Accountability Office
2675,1,True,Troubled Asset Relief Program,Troubled Asset Relief Program
2676,1,True,United States congressional committee,United States congressional committee
2677,2,True,Emergency Economic Stabilization Act of 2008,Emergency Economic Stabilization Act of 2008
2678,6,True,Pennsylvania,Pennsylvania
2679,1,True,Joe Sestak,Joe Sestak
2680,1,True,Joe Sestak,Joe Sestak
2681,5,True,Human resources,Human resource management
2682,6,True,Testimony,Testimony
2683,4,True,United States Department of the Treasury,United States Department of the Treasury
2684,9,True,Bank Enterprise Award,BEA Systems
2685,1,True,Community Development Financial Institutions Fund,Community Development Financial Institutions Fund
2686,2,True,notInKB,notInKB
2687,2,True,notInKB,notInKB
2688,2,True,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation
2689,2,True,notInKB,notInKB
2690,2,True,notInKB,notInKB
2691,2,True,notInKB,notInKB
2692,2,True,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation
2693,2,True,notInKB,notInKB
2694,1,True,Citigroup,Citigroup
2695,3,True,notInKB,notInKB
2696,1,True,Citigroup,Citigroup
2697,7,True,notInKB,notInKB
2698,9,False,notInC,Enterprise plc
2699,7,True,New York metropolitan area,New York City
2700,1,True,PR Newswire,PR Newswire
2701,1,True,Federal Housing Administration,Federal Housing Administration
2702,6,False,notInC,Logo
2703,10,True,United States,United States
2704,8,True,United States,United States
2705,10,True,notInKB,notInKB
2706,6,True,Multiple sclerosis,Multiple sclerosis
2707,6,True,Multiple sclerosis,Multiple sclerosis
2708,9,True,United States,United States
2709,10,True,notInKB,notInKB
2710,1,True,Pritzker School of Medicine,Pritzker School of Medicine
2711,5,False,notInC,Alzheimer's disease
2712,8,False,notInC,Parkinson's disease
2713,6,True,RNA,RNA
2714,9,True,Baltimore,Baltimore
2715,10,True,Dodge,Dodge
2716,8,True,Dartmouth College,Dartmouth College
2717,10,True,Chicago,Chicago
2718,1,True,University of Chicago Medical Center,University of Chicago Medical Center
2719,8,True,Army Medical Department (United States),United States Army
2720,2,True,Walter Reed Army Medical Center,Walter Reed Army Medical Center
2721,6,True,"Washington, D.C.","Washington, D.C."
2722,2,True,National Institutes of Health,National Institutes of Health
2723,10,True,Perelman School of Medicine at the University of Pennsylvania,University of Pennsylvania
2724,9,True,Philadelphia,Philadelphia
2725,6,True,Multiple sclerosis,Multiple sclerosis
2726,6,True,Multiple sclerosis,Multiple sclerosis
2727,6,True,Multiple sclerosis,Multiple sclerosis
2728,6,True,Multiple sclerosis,Multiple sclerosis
2729,6,True,Multiple sclerosis,Multiple sclerosis
2730,10,True,University of Pennsylvania,University of Pennsylvania
2731,6,True,Multiple sclerosis,Multiple sclerosis
2732,10,True,Japan,Japan
2733,6,True,Multiple sclerosis,Multiple sclerosis
2734,6,True,Multiple sclerosis,Multiple sclerosis
2735,6,True,Multiple sclerosis,Multiple sclerosis
2736,2,True,Immunoglobulin G,Immunoglobulin G
2737,2,True,Immunoglobulin G,Immunoglobulin G
2738,6,True,Multiple sclerosis,Multiple sclerosis
2739,6,True,Multiple sclerosis,Multiple sclerosis
2740,6,True,Multiple sclerosis,Multiple sclerosis
2741,6,True,Multiple sclerosis,Multiple sclerosis
2742,1,True,KXCV,KXCV
2743,1,True,KXCV,KXCV
2744,8,True,Missouri,Missouri
2745,8,True,Missouri,Missouri
2746,10,True,"Kansas City, Missouri",Kansas City metropolitan area
2747,8,True,Missouri,Missouri
2748,4,True,"Platte County, Missouri","Platte County, Missouri"
2749,9,True,"Atchison County, Missouri","Atchison County, Missouri"
2750,10,True,"Caldwell County, Missouri","Caldwell, Kansas"
2751,9,True,"Carroll County, Missouri","Carroll, New Hampshire"
2752,6,True,"DeKalb County, Missouri","DeKalb, Illinois"
2753,7,True,"Gentry County, Missouri","Gentry County, Missouri"
2754,9,True,"Grundy County, Missouri","Grundy, Virginia"
2755,9,True,"Harrison County, Iowa","Harrison, Arkansas"
2756,9,True,"Holt County, Missouri","Holt County, Missouri"
2757,9,False,notInC,"Livingston County, Kentucky"
2758,8,True,"Mercer County, Missouri","Mercer, Pennsylvania"
2759,6,True,"Nodaway County, Missouri","Nodaway County, Missouri"
2760,9,True,"Worth County, Missouri","Worth County, Missouri"
2761,6,True,"Kirksville, Missouri","Kirksville, Missouri"
2762,9,True,"Linn County, Missouri","Linn County, Missouri"
2763,8,True,"Putnam County, Missouri","Putnam, Connecticut"
2764,8,False,notInC,"Sullivan, New Hampshire"
2765,3,True,Northwest Missouri State University,Northwest Missouri State University
2766,9,True,"Maryville, Missouri","Maryville, Missouri"
2767,7,True,Polypropylene,Polypropylene
2768,7,True,Polypropylene,Polypropylene
2769,10,True,notInKB,notInKB
2770,6,True,Wax,Wax
2771,7,True,Polypropylene,Polypropylene
2772,7,True,Polypropylene,Polypropylene
2773,9,True,"Pendleton, Indiana","Pendleton, Oregon"
2774,1,True,High-density polyethylene,High-density polyethylene
2775,7,True,Polypropylene,Polypropylene
2776,7,True,Polypropylene,Polypropylene
